CV_Id,Skills,Designation,Industry,Experience,Institute,Degree
"14236"|"Photography, Employee development, Change management, Paralegal / Legal Assistant"|"Auditor"|"Leather Industry"|"0"|"National University of Study and Research in Law"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"2403"|"Business Manager, Product Manager, Equal employment opportunity compliance, Carpentry, Proposal Writing, Management Trainee"|"Accounting Manager"|"Paper Industry "|"0"|"Geetanjali University"|"Master of Dental Surgery - M.D.S."
"13394"|"Bookkeeping, Equal employment opportunity compliance, Polite, Prediction"|"Project Engineer"|"Biotechnology Industry"|"228"|"Visva-Bharati University"|"Bachelor of Veterinary Science & Animal Husbandry - B.V.Sc. & A.H. / B.V.Sc"
"9762"|"Goal Setting, Information Technology , User Experience / User Interface, Managing Finances"|"Payroll Clerk"|"Furniture Industry"|"24"|"Shoolini University of Biotechnology and Management Sciences"|"Bachelor of Education - B.Ed."
"9498"|"Esthetician , Judgment, Maintenance"|"Product Marketing Manager"|"Cottage Industry"|"180"|"Saurashtra University"|"Master of Chirurgiae - M.Ch."
"14682"|"Sales, Confidentiality, Compliance, Human Resources"|"Engineer"|"Copper Industry"|"216"|"Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"16442"|"Prediction, Confidence, Fundraising, Nursing Assistant, College Admissions"|"Business Analyst"|"Jute Industry "|"36"|"National Institute of Technology, Raipur"|"Bachelor of Fine Arts - BFA / BVA"
"5692"|"Social Work, Beautician, Health / Medical Information Technician"|"Senior Accountant"|"Tractor Industry"|"120"|"Centurion University of Technology and Management"|"Bachelor of Veterinary Science & Animal Husbandry - B.V.Sc. & A.H. / B.V.Sc"
"11820"|"Innovation, Reporting, Mature, Publications, Labor specialization, Logical Thinking"|"Occupational Therapist Occupation"|"Fashion Industry"|"72"|"Dakshina Bharat Hindi Prachar Sabha"|"Master of Dental Surgery - M.D.S."
"8868"|"Librarian, Monetary Collection, Real Estate, Applicant screening, Time management, Hiring"|"Engineer"|"Soap Industry"|"84"|"JS University"|"Doctor of Philosophy - Ph.D. "
"20561"|"Retail Buyer, Maintenance, Defining Performance Standards, Nursing"|"Marketing Manager"|"Biotechnology Industry"|"24"|"Chennai Mathematical Institute"|"Doctor of Pharmacy - Pharm.D "
"10185"|"Tech Support, Oration, Financial Advisor / Planner, Civil Engineer, Professionalism, Art Curator"|"Payroll Specialist"|"Television Industry "|"204"|"Tamil Nadu National Law School"|"Bachelor of Education - B.Ed."
"6136"|"Interpersonal, Financial Report Auditing, Scrum Master , Proposals"|"Marketing Director"|"Printing Industry "|"132"|"BAHRA University"|"Master of Design - M.Des./ M.Design."
"18892"|"Information Search, Being Thorough, Business Manager, Stress management, Change management"|"Electrical Engineer"|"Poultry Industry"|"84"|"Central University of Orissa"|"Master of Mass Communications / Mass Media - M.M.C / M.M.M."
"15606"|"Hiring, Leadership, Aircraft Mechanic, Pharmacist , Employee development"|"Speech Pathologist Assistant"|"Insurance Industry"|"60"|"Baba Farid University of Health Sciences"|"Master of Fine Arts - MFA / MVA"
"9609"|"Screening Calls, Dispensing Information, Bartender, Ethical, Computing"|"Cost Accountant"|"Granite Industry"|"24"|"Dayalbagh Educational Institute"|"Bachelor of Design - B.Des. / B.D."
"11721"|"Consulting, Stress management, Receptionist "|"Assistant Controller"|"Furniture Industry"|"144"|"Institute of Advanced Studies in Education"|"Bachelor of Architecture - B.Arch"
"4454"|"Insurance, Overseeing Operation, Nurse Practitioner, Business Storytelling"|"Human Resources Specialist"|"Oil Industry "|"204"|"Indian Institute of Technology Madras"|"Master of Science in Agriculture - M.Sc. (Agriculture)"
"13590"|"Creating Innovation, Flexibility, Employee rights, IT Manager, Negotiation"|"Account Manager"|"Paper Industry "|"72"|"Ahmedabad University"|"Master of Arts - M.A."
"7124"|"Language Translation, Law Enforcement Skills, Maintaining High Levels of Activity, Confidentiality, Compiling Statistics"|"Network Engineer"|"Pharmaceutical Industry"|"216"|"Magadh University"|"Master of Architecture - M.Arch."
"19061"|"Cashier, Challenging Employees, Investigation, Friendly"|"Physical Therapist Thera"|"Chocolate Industry"|"108"|"Maharaja Ganga Singh University"|"Bachelor of Homoeopathic Medicine and Surgery - B.H.M.S."
"13168"|"Personal Trainer, College Admissions, Dependability, Organizational Tasks, Company policies"|"Product Marketing Manager"|"Telecom Industry"|"0"|"G.L.S. University"|"Bachelor of Commerce - B.Com."
"8429"|"Statistics, Marketing, Boilermaker, Coaching Individuals"|"Recruiter"|"Advertising Industry "|"180"|"Rashtriya Sanskrit Sansthan University"|"Master of Design - M.Des./ M.Design."
"13933"|"Detail oriented, Creating New Solutions, Written communication, Troubleshooting, Handling Complaints, Job postings"|"Manufacturing Engineer"|"Television Industry "|"96"|"Sarguja University"|"Bachelor of Arts - B.A. "
"11822"|"Underwriter, Medical Assistant, Demonstrations, Questioning Others, Management Trainee"|"Mechanical Engineer"|"Fashion Industry"|"96"|"Saurashtra University"|"Bachelor of Commerce - B.Com."
"10454"|"Heavy Equipment Operator, Accounting, Software Developer, Pilot, Transferable"|"Process Engineer"|"Zinc Industry "|"108"|"JECRC University"|"Bachelor of Physiotherapy - B.P.T."
"17329"|"Self discipline, Technical Writer, Phlebotomist, Interviews, Server, Publications"|"Project Manager"|"Telecom Industry"|"156"|"Indian Institute of Technology Kanpur"|"Bachelor of Dental Surgery - B.D.S."
"19145"|"Team Building, Adaptable, Financial Advisor / Planner, Assembling Apparatus"|"Electrical Engineer"|"Chocolate Industry"|"216"|"Bharathidasan University"|"Bachelor of Design - B.Des. / B.D."
"18811"|"Statistics, Esthetician , Occupational Therapist, Challenging Employees, Talent management systems"|"Systems Engineer"|"Retail Industry "|"168"|"Bharathiar University"|"Master of Science - M.Sc."
"4797"|"Numeracy, Screening, Hospitality Industry , Handling Complaints, Placement management"|"LPN"|"Solar Industry"|"132"|"Meenakshi Academy of Higher Education and Research"|"Bachelor of Design - B.Des. / B.D."
"10937"|"Personal Interaction, Conflict resolution, Equipment Operation"|"Nurse"|"Poultry Industry"|"60"|"Sant Gadge Baba Amravati University"|"Master of Arts - M.A."
"4200"|"Claims Adjuster, Restaurant Host / Hostess , Public Health, Real Estate, Managing Finances"|"Speech Pathologist Assistant"|"Granite Industry"|"84"|"MGM Institute of Health Sciences"|"Master of Science - M.Sc."
"14067"|"Interpersonal, Federal laws, Proposals, Management"|"Account Manager"|"Textile Industry"|"60"|"Kannada University"|"Doctor of Philosophy - Ph.D. "
"14465"|"Coaching Individuals, Empathy, Restaurant and Food Service"|"Payroll Specialist"|"Tractor Industry"|"108"|"Kushabhau Thakre Patrakarita Avam Jansanchar University"|"Bachelor of Mass Communications - B.M.C. / B.M.M."
"7012"|"Presentation, Proposals, Data Scientist, Health regulations"|"Electrical Engineer"|"Music Industry "|"144"|"G.L.S. University"|"Bachelor of Fine Arts - BFA / BVA"
"19418"|"Critical Thinking, Legal, Monetary Collection, Analytical"|"Technician"|"Toy Industry "|"72"|"ICFAI University, Sikkim"|"Bachelor of Fine Arts - BFA / BVA"
"21811"|"Fashion Design, Self-confidence, Qualitative, Hotel Front Desk / Guest Services Skills"|"Human Resources Coordinator"|"Agriculture Industry"|"60"|"Krantiguru Shyamji Krishna Verma Kachchh University"|"Bachelor of Arts - B.A. "
"18964"|"Information Security Analyst, Conflict resolution, Sales, Business Analyst, Dentist"|"Marketing"|"Fertilizer Industry"|"60"|"Indian School of Mines"|"Bachelor of Fine Arts - BFA / BVA"
"18541"|"IT Manager, Hotel and Resort Management, Values diversity and difference"|"Business Development Manager"|"Aviation Industry"|"132"|"ICFAI University, Dehradun"|"Bachelor of Fine Arts - BFA / BVA"
"21220"|"Chiropractor , Classifying Records, Automotive, Nurse Practitioner, Business Manager"|"Nurse"|"Leather Industry"|"72"|"Navsari Agricultural University"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"5446"|"Dental Assistant, Fast Food , Listening, Plumber, Leadership, Wedding / Special Events Planner"|"Software Engineer"|"Real Estate Industry"|"144"|"Vinayaka Missions Sikkim University"|"Master of Architecture - M.Arch."
"782"|"Compiling Statistics, Creating Ideas, College Admissions, Troubleshooting, Fashion Buyer"|"Project Manager"|"Rubber Industry"|"240"|"AURO University"|"Bachelor of Veterinary Science & Animal Husbandry - B.V.Sc. & A.H. / B.V.Sc"
"11749"|"Judgment, Software Developer, Retail Buyer, Waiter / Waitress, Report Writing"|"Marketing Director"|"Tractor Industry"|"12"|"Maharaja Ganga Singh University"|"Master of Library Science - M.Lib./ M.Lib.Sc."
"13904"|"Reasoning, Technical recruiting, Machinist, Humor, Discretion, Physician Assistant"|"Controller"|"Poultry Industry"|"72"|"National University of Study and Research in Law"|"Bachelor of Physiotherapy - B.P.T."
"20806"|"Benefits, Travel Agent / Coordinator, Defining Problems, Adheres to deadlines, Home Health Aide"|"Occupational Therapist Occupation"|"Film Industry"|"48"|"Rani Durgavati Vishwavidyalaya"|"Bachelor of Laws - L.L.B."
"21638"|"Placement management, Prediction, Brick Mason, Reasoning, Advertising, Dispensing Information"|"Web Developer"|"Music Industry "|"48"|"Dr. Babasaheb Ambedkar Technological University"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"20360"|"Computer, Financial Advisor / Planner, Respiratory Therapist"|"Web Developer"|"Telecom Industry"|"24"|"North Eastern Hill University"|"Master of Library Science - M.Lib./ M.Lib.Sc."
"18395"|"Self worth, Biomedical Engineer, Overseeing Operation"|"Accounting Manager"|"Copper Industry"|"60"|"Maharishi University of Management and Technology"|"Doctor of Pharmacy - Pharm.D "
"13710"|"Gardening, Landscaping, and Groundskeeping , Computer, Creating New Procedures, Personal Interaction, Conflict Resolution, Computer"|"Software Engineer"|"Cottage Industry"|"96"|"Sidho Kanho Birsha University"|"Master of Veterinary Science - M.V.Sc."
"13264"|"Retail Sales, Training Coordinator, Teaching"|"Assistant Controller"|"Power Industry"|"72"|"Srimanta Sankaradeva University of Health Sciences"|"Bachelor of Fisheries Science - B.F.Sc./ B.Sc. (Fisheries)."
"13839"|"Research Assistant, Advertising, Life skills, Analysis, Candidate search, Talent acquisition"|"Account Manager"|"Insurance Industry"|"36"|"Dr. C.V. Raman University"|"Bachelor of Medicine and Bachelor of Surgery - M.B.B.S."
"7227"|"Collaboration, Classifying Records, Organizational Tasks, Technical Writer, Retail Merchandiser"|"Payroll Clerk"|"Jute Industry "|"96"|"Goa University"|"Master of Chirurgiae - M.Ch."
"18439"|"Self discipline, Goal Setting, State laws, Candidate search, Perseverance"|"Electrical Engineer"|"Silk Industry"|"228"|"University of Gour Banga"|"Bachelor of Science - B.Sc."
"17245"|"Orientation, Data Analyst, Statistics"|"Payroll Clerk"|"Construction Industry"|"48"|"Tamil Nadu National Law School"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"14021"|"Journalist, Values diversity and difference, Business Manager, Presentation skills, Self-confidence"|"Senior Marketing Manager"|"Agriculture Industry"|"120"|"PES University"|"Bachelor of Medicine and Bachelor of Surgery - M.B.B.S."
"7765"|"Computer Programming, Conducting Meetings, Android Developer, Tact"|"Systems Administrator"|"Garment Industry"|"132"|"MATS University"|"Master of Chirurgiae - M.Ch."
"8906"|"Professionalism, Interviews, Values diversity and difference, Hotel and Resort Management"|"Mechanical Engineer"|"Oil Industry "|"156"|"ICFAI University, Dehradun"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"8022"|"Learning, Microsoft Office, Inside Sales, Employee benefits, Sales"|"Project Engineer"|"Food Processing Industry"|"48"|"Add a University"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"18156"|"Museum Curator, Confidentiality, Clinical Laboratory Technician, Receptionist "|"Director Business Development"|"Fashion Industry"|"240"|"SRM University, Sikkim"|"Master of Science - M.Sc."
"7240"|"Critical thinking, Responsive to feedback, Surveyor"|"Quality Engineer"|"Film Industry"|"84"|"Jawaharlal Nehru University"|"Doctor of Medicine - M.D."
"21120"|"Numerical Analysis, Personal Trainer, Medical Secretary, Applicant tracking systems"|"Recruiter"|"Chocolate Industry"|"72"|"Indian Institute of Science Education and Research, Kolkata"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"20328"|"Civil Engineer, Retail Buyer, Emotional Control, Creating Ideas"|"Engineering Technician"|"Television Industry "|"192"|"Pt. Bhagwat Dayal Sharma University of Health Sciences"|"Master of Dental Surgery - M.D.S."
"11127"|"Rehabilitating Others, Business Intelligence, Photography"|"Cost Accountant"|"Diamond Industry"|"192"|"Indus University"|"Bachelor of Computer Applications - B.C.A."
"15664"|"Consultation, Selecting, Executive Assistant, Pharmaceutical Sales"|"Senior Financial Analyst"|"Paint Industry"|"144"|"Shri Govind Guru University"|"Bachelor of Veterinary Science & Animal Husbandry - B.V.Sc. & A.H. / B.V.Sc"
"9665"|"Public / Non Profit Administrator, Employee sourcing, Employee relations, Team Building"|"Systems Administrator"|"Electronic Industry"|"132"|"Vel Tech Dr.RR and Dr.SR Technical University"|"Doctor of Pharmacy - Pharm.D "
"7149"|"Qualitative, Placement management, Handling Complaints, Monetary Collection, Banking"|"Senior Marketing Manager"|"Railway Industry"|"240"|"Dibrugarh University"|"Bachelor of Veterinary Science & Animal Husbandry - B.V.Sc. & A.H. / B.V.Sc"
"8187"|"Development, Occupational Therapist, Database Administrator, Responsibility"|"Systems Engineer"|"Zinc Industry "|"48"|"National Law University"|"Bachelor of Social Work - BSW / B.A. (SW)"
"15112"|"Maintenance and Janitorial, Concierge , Troubleshooting, Self discipline, Humor"|"Senior Software Engineer"|"Cotton Industry"|"72"|"Sikkim Manipal University"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"9813"|"EMT / Firefighter, Innovation, Pilot, Physical Therapy Assistant, Training Coordinator, Measuring Boundaries"|"Payroll Clerk"|"Oil Industry "|"0"|"Xavier University Bhubaneswar"|"Bachelor of Homoeopathic Medicine and Surgery - B.H.M.S."
"8958"|"Analysis, Health and benefit plans, Life skills, Big Data, Auction House, Health / Medical Information Technician"|"Director Business Development"|"Granite Industry"|"24"|"Sardarkrushinagar Dantiwada Agricultural University"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"5596"|"Critical Thinking, Medical Assistance, Plan Development, Fast Food , New hire paperwork"|"Accounting Manager"|"Copper Industry"|"60"|"Bangalore University"|"Bachelor of Design - B.Des. / B.D."
"12672"|"Numerical Analysis, Financial Report Auditing, Development, Ethical, Sketching, Photography"|"Network Engineer"|"Biscuit Industry"|"84"|"Alliance University"|"Master of Physical Education M.P.Ed. / M.P.E."
"17414"|"Painter, Decision making, Locating Missing Documents/Information, Reading Volumes, Travel Agent / Coordinator"|"Marketing"|"Paper Industry "|"156"|"Dr. B R Ambedkar National Institute of Technology Jalandhar"|"Bachelor of Physical Education - B.P.Ed."
"18975"|"Creative Thinking, Health regulations, Respiratory Therapist, Hospitality Industry , Coaching, Demonstrations"|"Software Engineer"|"Coir Industry"|"36"|"Central University of Punjab"|"Bachelor of Mass Communications - B.M.C. / B.M.M."
"18415"|"Conflict resolution, Medical Secretary, Social recruiting, Ethical"|"Systems Engineer"|"Retail Industry "|"168"|"Saveetha University"|"Bachelor of Architecture - B.Arch"
"13144"|"Training Coordinator, School Psychologist, Orientation"|"Engineer"|"Silk Industry"|"132"|"Indian Institute of Science"|"Master of Pharmacy - M.Pharm "
"11414"|"Law Enforcement Skills, Creative Thinking, Defining Performance Standards, Hiring, Pharmaceutical Sales"|"Assistant Controller"|"Copper Industry"|"120"|"ICFAI University, Raipur"|"Doctorate of Medicine - D.M."
"4990"|"Interior Design, Photography, Decision Making"|"Engineering Technician"|"Power Industry"|"240"|"Guru Jambheshwar University of Science and Technology"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"18398"|"Detail oriented, Waiter / Waitress, Displaying Ideas"|"Engineer"|"Retail Industry "|"192"|"Santosh University"|"Master of Surgery - M.S."
"6798"|"Self discipline, Reporting, Employee benefits, Trustworthy, Construction, Employee engagement"|"Senior Accountant"|"Insurance Industry"|"168"|"Parul University"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"1002"|"Art Curator, Hotel Front Desk / Guest Services Skills, Analytical"|"Payroll Specialist"|"Steel Industry"|"204"|"Sardar Patel University"|"Master of Physiotherapy - M.P.T."
"4389"|"Physical Therapist, Placement management, Art Curator"|"Auditor"|"Cosmetic Industry"|"204"|"Sam Higginbottom Institute of Agriculture, Technology and Sciences"|"Bachelor of Veterinary Science & Animal Husbandry - B.V.Sc. & A.H. / B.V.Sc"
"2333"|"Employee engagement, Digital Media, Fundraising, Entertainment"|"Cost Accountant"|"Tractor Industry"|"108"|"Bangalore University"|"Master of Commerce - M.Com. "
"3887"|"Interpersonal, Fast Food , Makeup Artist"|"Marketing Director"|"Railway Industry"|"36"|"Cochin University of Science and Technology"|"Doctor of Philosophy - Ph.D. "
"8954"|"Information Security Analyst, Proposals, Speaking, Computing, Perseverance, Empathy"|"Trainer"|"Tractor Industry"|"84"|"Chaudhary Charan Singh University"|"Bachelor of Dental Surgery - B.D.S."
"10631"|"Evaluating, Marketing, Conflict management, Locating Missing Documents/Information"|"Assistant Controller"|"Leather Industry"|"180"|"Madan Mohan Malaviya University of Technology"|"Master of Library Science - M.Lib./ M.Lib.Sc."
"9344"|"Financial Report Auditing, Policies and procedures, Receptionist "|"Process Engineer"|"Real Estate Industry"|"96"|"Assam Agricultural University"|"Master of Education - M.Ed."
"19919"|"Creating relationships, Hospitality Industry , Art Curator, Discretion, Analysis, Creating Ideas"|"Project Engineer"|"Jewellery Industry"|"72"|"Tamil Nadu Dr Ambedkar Law University"|"Doctor of Medicine - M.D."
"13154"|"Technical recruiting, Reference checking, Investigation, iOS Developer, Investigation, Qualitative"|"Human Resources Specialist"|"Poultry Industry"|"204"|"Shree Guru Gobind Singh Tricentenary University"|"Master of Science - M.Sc."
"9632"|"Self-confidence, Defining Problems, Management Trainee, Defining Performance Standards"|"Controller"|"Railway Industry"|"180"|"Dr. M.G.R. Educational and Research Institute"|"Bachelor of Fisheries Science - B.F.Sc./ B.Sc. (Fisheries)."
"2822"|"Public / Non Profit Administrator, Machinist, Goal Setting"|"Cost Accountant"|"Biscuit Industry"|"24"|"Dharmsinh Desai University"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"6185"|"Expression of Feelings, Photography, Life skills, Clinical Laboratory Technician, Customer service"|"Auditor"|"Music Industry "|"204"|"Sangam University"|"Master of Business Administration - M.B.A."
"17779"|"Perseverance, Heavy Equipment Operator, Adaptable, Maintaining High Levels of Activity, Journalist"|"Payroll Clerk"|"Copper Industry"|"180"|"Jain Vishva Bharati Institute"|"Bachelor of Design - B.Des. / B.D."
"16421"|"Background checks, Analytical, Blue Collar Jobs, Federal laws, Creativity, Performance management"|"Electrical Engineer"|"Paint Industry"|"0"|"Sri Balaji Vidyapeeth"|"Bachelor of Physiotherapy - B.P.T."
"10643"|"Wages and salary, Content Strategist, Employee benefits"|"Recruiter"|"Granite Industry"|"240"|"Gondwana University"|"Bachelor of Physical Education - B.P.Ed."
"17967"|"Creative Thinking, Bartender, Photography, Biomedical Engineer"|"Quality Engineer"|"Shipping Industry"|"204"|"Dr. Balasaheb Sawant Konkan Krishi Vidyapeeth"|"Master of Architecture - M.Arch."
"8924"|"Writing, Health regulations, Friendly, Goal Setting"|"Accounting Manager"|"Cottage Industry"|"168"|"Lingaya's University"|"Master of Physiotherapy - M.P.T."
"1109"|"Software Quality Assurance (QA) Engineer, Detail oriented, Networking"|"Speech Language Pathologist"|"Aluminium Industry"|"96"|"Rashtriya Sanskrit Vidyapeetha"|"Doctor of Pharmacy - Pharm.D "
"21777"|"Receptionist , Motivation, Team Building, Being Artistic/Creative, Media Planner / Buyer"|"Registered Nurse"|"Coir Industry"|"228"|"Baddi University of Emerging Sciences and Technologies"|"Master of Science in Agriculture - M.Sc. (Agriculture)"
"21245"|"Scheduling, Goal oriented, Customer Service, Nursing, Language Translation"|"Auditor"|"Steel Industry"|"48"|"Graphic Era Hill University"|"Bachelor of Science - B.Sc."
"19203"|"Self discipline, Television / Film Producer, Proposal Writing, Phlebotomist, Executive Assistant"|"Speech Pathologist Assistant"|"Hotel Industry"|"84"|"Bihar Agricultural University"|"Bachelor of Architecture - B.Arch"
"18200"|"Supervision, Content Strategist, Leadership, Supervision, Prioritizing"|"Business Analyst"|"Food Processing Industry"|"156"|"Central University of Kashmir"|"Bachelor of Fine Arts - BFA / BVA"
"10184"|"Policies and procedures, Career Counselor, Retail Buyer, Reference checking"|"Financial Analyst"|"Electronic Industry"|"96"|"Seacom Skills University"|"Bachelor of Mass Communications - B.M.C. / B.M.M."
"671"|"Health Care Skills Listed by Job, Recommendations, Federal laws, Pharmacist "|"Human Resources Specialist"|"Poultry Industry"|"168"|"Galgotias University"|"Master of Dental Surgery - M.D.S."
"11741"|"Entertainment, Aligned with goals of company, Content Strategist, Wedding / Special Events Planner, Content Manager, Placement management"|"Pharmacist"|"Chocolate Industry"|"72"|"University of Kerala"|"Master of Mass Communications / Mass Media - M.M.C / M.M.M."
"10"|"Compensation, Machinist, Dental Assistant, Technical Writer, Heavy Equipment Operator"|"Occupational Therapist"|"Power Industry"|"192"|"Devi Ahilya Vishwavidyalaya"|"Bachelor of Physical Education - B.P.Ed."
"6552"|"Adaptable, Statutory compliance, Time management"|"Engineering Technician"|"Plastic Industry "|"180"|"IMS Unison University"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"12754"|"Defining Problems, Occupational Therapist, Retail, Radiologic Technologist , Listening, Business Manager"|"Business Analyst"|"Retail Industry "|"108"|"Tata Institute of Fundamental Research"|"Bachelor of Physiotherapy - B.P.T."
"6694"|"Retail Manager , Analysis, Demonstrations"|"Administrator Payroll"|"Shipping Industry"|"228"|"Krantiguru Shyamji Krishna Verma Kachchh University"|"Bachelor of Veterinary Science & Animal Husbandry - B.V.Sc. & A.H. / B.V.Sc"
"10585"|"Self discipline, Federal laws, Performance management, New hire paperwork, Blue Collar Jobs"|"Human Resources Coordinator"|"Tea Industry"|"156"|"Maharaja Ranjit Singh Punjab Technical University"|"Master of Design - M.Des./ M.Design."
"729"|"Surveyor, Promotions, Language Translation"|"Systems Engineer"|"Coir Industry"|"120"|"University of Kashmir"|"Master of Commerce - M.Com. "
"17824"|"Flight Attendant, Medical Assistance, Scheduling, Consulting"|"Pharmacist"|"Pearl Industry "|"48"|"Bihar Agricultural University"|"Master of Dental Surgery - M.D.S."
"19875"|"Investment Banking Analyst, Toleration, Claims Adjuster, Career Counselor, Medical Assistance"|"Account Manager"|"Paint Industry"|"204"|"National Institute of Fashion Technology"|"Master of Physiotherapy - M.P.T."
"5323"|"Barista, Business Analyst, Policies and procedures"|"Project Engineer"|"Mining Industry"|"72"|"Junagadh Agricultural University"|"Master of Business Administration - M.B.A."
"5248"|"Medical Assistant, Displaying Ideas, User Experience / User Interface, Museum Curator, Talent management systems"|"Process Engineer"|"Paint Industry"|"84"|"National Institute of Technology, Rourkela"|"Bachelor of Homoeopathic Medicine and Surgery - B.H.M.S."
"15271"|"Recruiting, Travel Agent / Coordinator, Time management, Customer service"|"Registered Nurse"|"Insurance Industry"|"120"|"Meenakshi Academy of Higher Education and Research"|"Master of Veterinary Science - M.V.Sc."
"19313"|"Conflict Resolution, Change management, Company policies, Nonverbal Communication, Sales"|"Occupational Therapist"|"Plastic Industry "|"204"|"Jaypee University of Engineering and Technology"|"Bachelor of Laws - L.L.B."
"13505"|"Organizational Management, Mature, Talent management systems"|"Technician"|"Construction Industry"|"120"|"Bodoland University"|"Bachelor of Physiotherapy - B.P.T."
"20119"|"Talent acquisition, Esthetician , Barista, Pilot"|"Payroll Specialist"|"Garment Industry"|"180"|"National Institute of Technology, Mizoram"|"Doctor of Medicine - M.D."
"12631"|"Meteorologist, Human Resources, Phlebotomist, Organizational Tasks, Payroll"|"Business Development Manager"|"Coir Industry"|"84"|"Graphic Era Hill University"|"Master of Pharmacy - M.Pharm "
"2163"|"Software Sales Representative, Pre-employment screening, Empathy, Placement management, Being Artistic/Creative"|"Registered Nurse"|"Cotton Industry"|"132"|"Invertis University"|"Master of Surgery - M.S."
"7679"|"Fundraiser, Learning, Health and benefit plans, Personal Interaction, Organizational Management, Maintenance"|"Senior Product Manager"|"Soap Industry"|"120"|"Vikram University"|"Master of Computer Applications - M.C.A."
"21452"|"Social media, Decision Making, Radiologic Technologist , Preparing Written Documents, Fairness"|"Nurse"|"Weaving Industry "|"144"|"Geetanjali University"|"Master of Veterinary Science - M.V.Sc."
"11635"|"Information Search, Content Manager, Respiratory Therapist, Candidate sourcing"|"Trainer"|"Granite Industry"|"108"|"Rajasthan University of Veterinary and Animal Sciences"|"Master of Commerce - M.Com. "
"14012"|"Listing, Product Manager, Confidentiality"|"Marketing"|"Steel Industry"|"48"|"Gujarat University of Transplantation Sciences"|"Bachelor of Physiotherapy - B.P.T."
"19162"|"Critical Thinking, Talent management systems, Proposal Writing, Encouragement"|"Business Analyst"|"Tractor Industry"|"240"|"Indian Institute of Technology, BHU"|"Doctorate of Medicine - D.M."
"12082"|"Business Storytelling, Conflict Resolution, Physical Therapist"|"Account Manager"|"Sugar Industry"|"24"|"Tumkur University"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"9364"|"Supervision, Evaluations, Numeracy"|".net Developer"|"Fashion Industry"|"84"|"Suresh Gyan Vihar University"|"Master of Design - M.Des./ M.Design."
"18652"|"Encouragement, Onboarding, Waiter / Waitress, Web Design, Applicant tracking systems"|"Physical Therapist"|"IT Industry "|"168"|"Central University of Kerala"|"Master of Chirurgiae - M.Ch."
"5649"|"Employee engagement, Recruiting, Critical Thinking, Business Storytelling, Applicant screening, Museum Curator"|"Network Engineer"|"Insurance Industry"|"12"|"Maulana Abul Kalam Azad University of Technology"|"Bachelor of Veterinary Science & Animal Husbandry - B.V.Sc. & A.H. / B.V.Sc"
"11436"|"Honest, Self-confidence, Surveyor, Analysis"|"Nurse"|"Poultry Industry"|"96"|"Geetanjali University"|"Doctorate of Medicine - D.M."
"20768"|"Positive attitude, Proposal Writing, Creating Innovation, Construction, Inventing New Ideas"|"Director Business Development"|"Steel Industry"|"84"|"Shri Ramswaroop Memorial University"|"Master of Design - M.Des./ M.Design."
"18137"|"Social Media, Oral communication, Sales Associate"|"Financial Analyst"|"Coir Industry"|"108"|"Mahatma Phule Krishi Vidyapeeth"|"Bachelor of Laws - L.L.B."
"14751"|"Oration, Business Storytelling, Payroll, Interviewing, Scrum Master "|"Web Developer"|"Garment Industry"|"204"|"National Institute of Technology, Nagaland"|"Master of Pharmacy - M.Pharm "
"1704"|"Nurse Practitioner, Knowledge of Current Governmental Affairs, Big Data, Computer, Automotive"|"Trainer"|"Tractor Industry"|"12"|"Vinayaka Missions University"|"Bachelor of Mass Communications - B.M.C. / B.M.M."
"21760"|"Confronting Others, Expression of Feelings, Report Writing, Updating Files, Claims Adjuster"|"Software Engineer"|"Power Industry"|"180"|"Krishna University"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"9625"|"Accounting, Business Analyst, Stress management"|"Occupational Therapist"|"Mutual Fund Industry"|"72"|"Jamia Hamdard"|"Bachelor of Physical Education - B.P.Ed."
"17298"|"Clinical Laboratory Technician, Screening, Service"|"Registered Nurse"|"Biotechnology Industry"|"72"|"Shri Jagdishprasad Jhabrmal Tibrewala University"|"Master of Design - M.Des./ M.Design."
"8494"|"Transferable, Sales, Background checks, Nurse Practitioner, Concierge "|"Speech Pathologist Assistant"|"Tourism Industry"|"36"|"Central Agricultural University"|"Bachelor of Business Administration - B.B.A."
